key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty
1,0.0,0.0,0.002446732951184746,0.9431171579980018,0.061654135338345864,0.9266555131935102,44.33392857142857
2,0.0,0.0,0.0025407240768882014,0.943259007666626,0.06447368421052632,0.9270024632383059,43.641666666666666
3,0.0,0.0,0.002071233958374062,0.9494983077920798,0.0649122807017544,0.9300273924876494,39.84107142857143
4,0.0,0.0,0.0023854055451271844,0.9532091291078254,0.06942355889724311,0.9343255764648029,37.28869047619048
5,0.0,0.0,0.0026883679789923313,0.9521362487944429,0.08114035087719298,0.9355874214181724,38.68750000000001
6,0.0,0.0,0.0009891196834817012,0.9616902885407193,0.10526315789473684,0.9386017225217683,28.9
