"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.0071428571428571435,0.03571428571428571,0.00904204952792242,0.683372746189135,0.007518796992481203,0.8285540296826277,203.55000000000004
2,0.0071428571428571435,0.047619047619047616,0.00982641297128664,0.6833401196996047,0.007894736842105263,0.8285402694175819,203.55357142857147
3,0.0035714285714285718,0.03571428571428571,0.0062192900338523946,0.6831117342728932,0.007894736842105263,0.8284968739385141,203.57857142857142
4,0.0035714285714285718,0.07142857142857142,0.007296500391926016,0.6830138548043024,0.007894736842105263,0.8285902636397511,203.5892857142857
5,0.0,0.0,0.0023956956209017447,0.6829159753357118,0.02631578947368421,0.8292149550888476,203.6
6,0.0,0.0,0.004484304932735426,0.6829159753357118,0.10526315789473684,0.8322229602037561,203.6
