"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty,herfindahl_diversity,entropy_diversity,precision_at_one,recall_at_one,mrr_at_one"
1,0.0125,0.00510204081632653,0.003821434553538735,0.8653486388770708,20,0.8733192944331296,8.876722643765513,-18.66321237575111,0.1854338683564821,0.0,0.0,0.005107588672192341
2,0.0,0.0,0.0011677377068981542,0.8653486388770709,20,0.9556025696870482,8.876722643765513,-18.66776855202591,0.1815070985070844,0.0,0.0,0.000398162345736198
3,0.0,0.0,0.001267721337989129,0.8653486388770708,20,0.9157578837071272,8.876722643765513,-18.637453387249405,0.19835133830034785,0.0,0.0,0.0006675478546179934
4,0.025,0.010869565217391304,0.004256633059184787,0.8653486388770708,20,0.8891357359285885,8.876722643765513,-18.67881147331905,0.1741594806054707,0.0,0.0,0.0005811596538026213
5,0.0,0.0,0.0020460391078258875,0.866503563291238,21,0.8668158440559636,8.901722643765513,-18.307761091550255,0.8482380588680141,0.0,0.0,0.0025962736452059053
7,0.025,0.011627906976744186,0.0052611500356829705,0.8653486388770708,20,0.8053288488503952,8.876722643765513,-18.707443740704434,0.15663881000125063,0.0,0.0,0.00011647884462863138
8,0.0,0.0,0.0010783051138811147,0.866503563291238,21,0.9156248403541505,8.901722643765513,-18.262183639447088,0.8730392236086407,0.0,0.0,0.001006968958916805
9,0.0,0.0,0.0004084991058213828,0.8653486388770708,20,1.0,8.876722643765513,-18.733650416171223,0.1419322870817776,0.0,0.0,0.00011646866992778943
10,0.0,0.0,0.0034181014526008303,0.8653486388770708,20,0.7638388192157589,8.876722643765513,-18.431952662721894,0.32896804364438886,0.0,0.0,0.004008016032064128
11,0.0,0.0,0.0033777424532753187,0.866503563291238,21,0.79754424996203,8.901722643765513,-18.13134573557314,1.0283404571943489,0.0,0.0,0.002509231688248201
12,0.0,0.0,0.0016902686259345483,0.8653486388770709,20,0.8900021206671408,8.876722643765513,-18.671523522172873,0.17815337707010623,0.0,0.0,0.005650994625472388
13,0.05,0.02702702702702703,0.006638637943961993,0.8653486388770708,20,0.8648376678050784,8.876722643765513,-18.499752004256507,0.30099913678899803,0.0,0.0,0.007051248111236463
14,0.05,0.027777777777777776,0.0053944100642081706,0.8653486388770708,20,0.8819194096078795,8.876722643765513,-18.37545350712174,0.38309813036052687,0.0,0.0,0.0002613194564555306
15,0.0,0.0,0.0004898869272088696,0.8653486388770708,20,0.9974865066985077,8.876722643765513,-18.588546712802767,0.2280880891508991,0.0,0.0,0.0011571659710097046
16,0.016666666666666666,0.00980392156862745,0.0038431302034959616,0.8653486388770709,20,0.8858392995066354,8.876722643765513,-18.704085773083335,0.15932303981555512,0.0,0.0,0.0006972377240902451
17,0.1,0.06060606060606061,0.011484365226251887,0.8653486388770708,20,0.7638388192157589,8.876722643765513,-18.020408163265305,0.6537174882926423,0.0,0.0,0.0002953773445576724
18,0.0,0.0,0.002164487361810511,0.8676584877054049,20,0.831249680708301,8.926722643765512,-17.864583333333336,1.7908550910709713,0.0,0.0,0.0030075187969924814
19,0.05,0.03225806451612903,0.010460668319858684,0.8653486388770708,20,0.7832984584601616,8.876722643765513,-18.761451516954192,0.1239530058510377,0.0,0.0,0.0003968253968253968
21,0.0,0.0,0.0005835417369174683,0.8653486388770708,20,0.965836516394398,8.876722643765513,-18.78395061728395,0.11368173419278674,0.0,0.0,0.0001165093790050099
22,0.0,0.0,0.0006613804632362113,0.8653486388770708,20,0.965836516394398,8.876722643765513,-18.77795918367347,0.11700853718846198,0.0,0.0,0.001199040767386091
23,0.0,0.0,0.0010538796455482845,0.8653486388770708,20,0.8819194096078795,8.876722643765513,-18.52676030790509,0.27341309671277403,0.0,0.0,0.0005371852863741932
24,0.0,0.0,0.0004142241739118693,0.8653486388770708,20,0.982918258197199,8.876722643765513,-18.737884154706087,0.13969500093157133,0.0,0.0,0.00028719730178253423
25,0.0,0.0,0.0004156376668879423,0.8653486388770708,20,1.0,8.876722643765513,-18.6928,0.16542911213507722,0.0,0.0,0.00011652295502213937
26,0.05,0.041666666666666664,0.013410626725145711,0.8653486388770708,20,0.7638388192157589,8.876722643765513,-18.11111111111111,1.0619918790458394,0.0,0.0,0.01015228426395939
27,0.0,0.0,0.0015573357547728583,0.8653486388770708,20,0.8426471227607936,8.876722643765513,-18.63718820861678,0.1982605655224035,0.0,0.0,0.003316749585406302
28,0.0,0.0,0.0007909456732494961,0.8653486388770708,20,0.9621168920464589,8.876722643765513,-18.75026014568158,0.13252221513284557,0.0,0.0,0.0015910898965791568
30,0.0,0.0,0.0014095526825287006,0.8661185884865155,21,0.8896232722887033,8.893389310432179,-18.33561358835069,0.7901135107533463,0.0,0.0,0.00035870296853309126
31,0.0,0.0,0.0007313118218150043,0.8653486388770708,20,0.9621168920464589,8.876722643765513,-18.742222222222225,0.1370658380207435,0.0,0.0,0.0006377551020408163
32,0.1,0.1111111111111111,0.01791888525181183,0.8653486388770708,20,0.7638388192157589,8.876722643765513,-17.88888888888889,0.7838992090091179,0.0,0.0,0.003875968992248062
35,0.0,0.0,0.001418539664018604,0.8653486388770708,20,0.9121025480132857,8.876722643765513,-18.580246913580247,0.23320304708486383,0.0,0.0,0.000444247001332741
37,0.0,0.0,0.002435683038058354,0.8676584877054049,20,0.831249680708301,8.926722643765512,-17.820625,2.0756542590952582,0.0,0.0,0.02247191011235955
38,0.0,0.0,0.0016533748175377291,0.8653486388770708,20,0.9121025480132857,8.876722643765513,-18.572801708793165,0.2378386422060274,0.0,0.0,0.0011961722488038277
39,0.0,0.0,0.0007230881191146912,0.8653486388770708,20,0.9949730133970155,8.876722643765513,-18.502222222222223,0.28238566478426197,0.0,0.0,0.0005585032113934655
40,0.05,0.1,0.01863479059350489,0.8696742671194537,20,0.7984747465763978,8.967090389868392,-18.0,0.7119500998277946,0.0,0.0,0.012987012987012988
41,0.0,0.0,0.006183104588365395,0.8723789244889765,20,0.8043596241773476,9.099694224697377,-19.0,0.0,0.0,0.0,0.0111731843575419
42,0.0,0.0,0.002320647141290731,0.8676584877054049,20,0.831249680708301,8.926722643765512,-17.846880907372398,2.0241174525051866,0.0,0.0,0.0005006257822277847
45,0.05,0.2,0.033966412287860445,0.8696742671194537,20,0.7984747465763978,8.967090389868392,-17.8125,0.9440481560237866,0.0,0.0,0.0010970927043335162
46,0.0,0.0,0.0018510444681657558,0.8653486388770708,20,0.8032429709882762,8.876722643765513,-18.4405540166205,0.32873551923909494,0.0,0.0,0.001168955677061886
47,0.0,0.0,0.011661816321445008,0.8723789244889765,20,0.8043596241773476,9.099694224697377,-19.0,0.0,0.0,0.0,0.0007390983000739098
