"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty,herfindahl_diversity,entropy_diversity,precision_at_one,recall_at_one,mrr_at_one"
1,0.017226890756302522,0.01563780068823004,0.009399394059254492,0.7761965863325199,1121,0.8335628676067155,8.864028795322554,0.9918815334521762,0.9600732458478758,0.0008403361344537816,0.01680672268907563,0.010112629624038565
2,0.01581196581196581,0.023711768380099054,0.010071258077338248,0.7694145536820727,1156,0.8426232916818115,8.93798377613916,0.9823565451889046,1.0660399427820701,0.002136752136752137,0.042735042735042736,0.015683427719634747
3,0.02932692307692308,0.017469146192422007,0.008534285564532463,0.6820727622018306,1079,0.7109984496563904,9.061503287300066,0.9823209899301382,1.142294726725136,0.0004807692307692308,0.009615384615384616,0.011236182061154586
4,0.039705882352941174,0.02526419943277153,0.013774194243001917,0.6728306833765576,1060,0.6793313383644541,9.09342743480632,0.947039687956658,1.3900432378977097,0.0014705882352941178,0.029411764705882353,0.013847081541137346
5,0.047619047619047616,0.03559492691145352,0.018650599824863837,0.6174389750448964,948,0.6290297938473096,9.114997797135509,0.9054623640156568,1.8866341733691925,0.0017857142857142859,0.03571428571428571,0.01080416585881493
6,0.04767441860465116,0.03481825887578191,0.026343446819396515,0.5453464589802453,913,0.527511984409681,9.090575854537489,0.8532725866263255,2.25014581733355,0.0011627906976744186,0.023255813953488372,0.009835856054828106
7,0.0698019801980198,0.038068592521332496,0.021650986740876045,0.5750156190527962,1044,0.5478592669180967,9.046967480212643,0.8455948012679305,2.1624906118273146,0.0024752475247524753,0.04950495049504951,0.01747773701684169
8,0.05252525252525253,0.029948301376349077,0.017282026751017025,0.5753924800097918,1034,0.5580144642696878,9.051764489773655,0.8022517912984395,2.227223604027253,0.0,0.0,0.0031189019317239795
9,0.08370786516853933,0.05177039437634605,0.02277446886156,0.4562370435195536,945,0.4419729234073506,9.162217487028322,0.8282814765847841,2.3403076053482414,0.008988764044943821,0.1797752808988764,0.06370343315939148
10,0.08350000000000002,0.05490939575829219,0.027320363749784478,0.47226632737690394,1044,0.45810657594567766,9.12168542391998,0.8493816688116433,2.0160145309320012,0.004,0.08,0.06463656104642726
11,0.0811764705882353,0.05050783265489148,0.03416132286574586,0.4742015026830983,971,0.44653053131107295,9.186856089848156,0.7977024304652907,2.1347020765596847,0.00411764705882353,0.08235294117647059,0.037685269018755366
12,0.06551724137931034,0.04475838338480696,0.022760826534402798,0.5029779344517273,961,0.4867553700527299,9.150640701213282,0.8971766562520879,1.840450067881866,0.0011494252873563218,0.022988505747126436,0.00913696839369178
13,0.06296296296296296,0.04012316408467462,0.02291701823091111,0.4723693180913335,895,0.46007350513943934,9.141979092803934,0.8817870448184848,2.068878209381914,0.004320987654320988,0.08641975308641975,0.027488681965488006
14,0.08214285714285714,0.054673918982491215,0.03451162992626244,0.36257234126607846,804,0.3717259606604994,9.267131605663664,0.7859259776580173,2.3828230653785583,0.005714285714285714,0.11428571428571428,0.06605206976541902
15,0.08896103896103896,0.05959877063773168,0.02507863208559403,0.3625311424458674,862,0.38714420892928536,9.11582951933239,0.7724874441849686,2.5019528029680194,0.0025974025974025974,0.05194805194805195,0.015100569405191434
16,0.08,0.05288268423482391,0.01935844077677231,0.39880776792858147,833,0.39877524507038065,9.178358229906326,0.7967545487109424,2.344245955985929,0.003529411764705883,0.07058823529411765,0.030248481332948943
17,0.06987951807228915,0.04981327909038752,0.01870389469496453,0.3914643110404563,940,0.39350926154682414,9.273787508402936,0.7149381425131883,2.379884446564017,0.0030120481927710845,0.060240963855421686,0.013468779964665768
18,0.06666666666666667,0.05505704365079365,0.017807203279144725,0.4282985459503324,871,0.4157836326386324,9.191677189431983,0.6135706783865769,2.577066684044033,0.004861111111111111,0.09722222222222222,0.01912564661464548
19,0.07023809523809524,0.049180084324689434,0.0208692702860314,0.39394102843292167,886,0.4029622674658797,9.200127794062487,0.7203808762873326,2.629386155066593,0.004166666666666667,0.08333333333333333,0.021466043006990076
20,0.0611111111111111,0.045643038810740666,0.017532881998816516,0.35898067630724984,768,0.35273491059855694,9.21524283107441,0.6877868557170891,2.780593932568795,0.002380952380952381,0.047619047619047616,0.012873095841314849
21,0.07025316455696203,0.06351042381160234,0.024032747109508115,0.3667208173685049,852,0.36642079671897665,9.393423313993122,0.7579111477222654,2.428358075909842,0.006329113924050633,0.12658227848101267,0.06732884657043338
22,0.05340909090909091,0.04827145639275086,0.022822152014902074,0.4126042051720225,945,0.40111224743440244,9.233832005839119,0.8116655656219923,2.1877079109391855,0.001704545454545455,0.03409090909090909,0.016375816837410868
23,0.06283783783783785,0.059164580062412875,0.019427910805165156,0.3729658618608784,910,0.36443146729164655,9.203435964617512,0.702762598310856,2.712736825471228,0.002702702702702703,0.05405405405405406,0.02196707124883699
24,0.0614864864864865,0.050532622901043954,0.02052562059302328,0.3055324477620272,840,0.31680940297399457,9.247519160854669,0.6958844264829567,2.506269343206088,0.004729729729729729,0.0945945945945946,0.015871282726691967
25,0.049999999999999996,0.04543078521731274,0.01584289924863141,0.4028511356538569,744,0.37571350017136346,9.162234920021657,0.6992747895840239,2.5377282442037363,0.002419354838709678,0.04838709677419355,0.012204723465897812
26,0.054761904761904755,0.04717539189588879,0.01803086489587352,0.3718071287513159,704,0.36949124199648026,9.209284023159453,0.7617340865955463,2.4960086562328643,0.0031746031746031746,0.06349206349206349,0.011511980301853693
27,0.0596774193548387,0.055640120165014975,0.017224497916254324,0.36876244754486426,779,0.35290766478194857,9.274718193826125,0.4259288281075508,2.385112776656098,0.004838709677419355,0.0967741935483871,0.011734880733863693
28,0.04652777777777777,0.04533429533429534,0.017238215337832957,0.3694637085062786,858,0.37473441598420615,9.316362990849083,0.7248185768128281,2.551258692763838,0.001388888888888889,0.027777777777777776,0.018863976315593292
29,0.0527027027027027,0.05842449592449592,0.02154495612009255,0.3730291895171061,824,0.38674455838202537,9.225046586853198,0.7523274778345252,2.2304742263238073,0.002702702702702703,0.05405405405405406,0.01420319353843565
30,0.05579710144927536,0.062379227053140106,0.02600422983475912,0.44818284991665064,890,0.4475531356092108,9.257649170407326,0.7916265830636767,2.1556632354558825,0.005797101449275362,0.11594202898550725,0.03448465271079519
31,0.04722222222222223,0.05493845361406421,0.023350354306904884,0.394733890023081,741,0.3822827763965367,9.242874833980576,0.7496571847605223,2.3200110084714693,0.004629629629629629,0.09259259259259259,0.04479832260661998
32,0.07058823529411763,0.0848730517848165,0.026061785651808094,0.3083096896902465,807,0.29916913873069645,9.298620899239461,0.5531791150966983,3.287353239497552,0.002205882352941177,0.04411764705882353,0.023417793601301612
33,0.04672131147540984,0.057147449143591864,0.018949227731915954,0.35386168081248737,815,0.3317220915157819,9.201860447809787,0.7665631801301107,2.3869526279127733,0.00737704918032787,0.14754098360655737,0.034571598241755375
34,0.04491525423728814,0.07980225988700565,0.024604494110281264,0.3421561048911943,778,0.341969949604045,9.17028894797235,0.7327832518784527,2.619892409726044,0.0033898305084745766,0.06779661016949153,0.019987845837485186
35,0.04736842105263158,0.06408730158730158,0.025977456566812423,0.3532565276217801,902,0.3497687414228826,9.241575275805426,0.6868867792812566,2.7957109947601544,0.003947368421052633,0.07894736842105263,0.04422122450903334
36,0.03538461538461538,0.051948051948051945,0.01705426576112611,0.28839864255347264,790,0.28736270370916817,9.291749931249694,0.6708032370512124,2.7564536232656547,0.003076923076923077,0.06153846153846154,0.013508590213674048
37,0.041525423728813564,0.07079220214813435,0.01809645728666869,0.37418676606435425,790,0.3638373841677081,9.246713993151866,0.7506159951997771,2.1416185394787224,0.005084745762711865,0.1016949152542373,0.01732744607300749
38,0.04655172413793104,0.08044111061352441,0.027297757894748392,0.31647941999177,715,0.3279362806454681,9.39519737518087,0.6371318608822514,2.6998225249975794,0.005172413793103449,0.10344827586206896,0.06137885442631237
39,0.029661016949152547,0.05536723163841808,0.01827212189459931,0.34830453907554115,754,0.3327473515877828,9.377351503761947,0.6701203073783815,2.5728914380051355,0.00423728813559322,0.0847457627118644,0.022068982455552808
40,0.024107142857142858,0.05401785714285715,0.02118682911719033,0.35164763794227294,765,0.33236524637299336,9.327478441527704,0.7737688252740955,2.2421404112785734,0.002678571428571429,0.05357142857142857,0.02736049972162935
41,0.028082191780821917,0.0624048706240487,0.019696169462786833,0.4396221439964451,961,0.42467593088538086,9.2308184810158,0.7209651455488576,2.2762038504552207,0.004109589041095891,0.0821917808219178,0.017993954614481725
42,0.034482758620689655,0.08620689655172414,0.02632741206381076,0.2835916239281964,717,0.28074708168486756,9.309168989879016,0.5431827389838709,3.0109330955875278,0.003448275862068966,0.06896551724137931,0.04019671877015586
43,0.022222222222222227,0.06349206349206347,0.021913351438380264,0.3509477690205832,737,0.3344951195016878,9.173154603186982,0.7021507025082101,2.657471917267826,0.001851851851851852,0.037037037037037035,0.014034700745608765
44,0.02358490566037736,0.07861635220125784,0.02605905818970295,0.42734558488896884,738,0.408725844427549,9.181557592195388,0.7081328166643905,2.4640908759446956,0.0028301886792452833,0.05660377358490566,0.027014473247247376
45,0.017543859649122806,0.07339181286549708,0.019553286353221386,0.4158782439756111,815,0.42476297706104715,9.255233592955754,0.7640078116450809,2.2282135145808235,0.005263157894736843,0.10526315789473684,0.016249791431682425
46,0.008490566037735849,0.04245283018867924,0.01352162337296603,0.366981403100834,770,0.3658523536107916,9.197353287598379,0.8712218637073263,1.7290340634050434,0.0018867924528301887,0.03773584905660377,0.00795569383862417
47,0.006818181818181818,0.04545454545454545,0.010293038454377838,0.2956102282518756,594,0.27192314286353747,9.312108785860671,0.5863389715997311,3.2329136874118345,0.00340909090909091,0.06818181818181818,0.016229189984602963
48,0.005263157894736843,0.05263157894736842,0.013210732061069368,0.30906490081086774,726,0.3003339811140371,9.298791135530761,0.6077247707697546,3.020981646049044,0.0017543859649122807,0.03508771929824561,0.009233207349064644
49,0.0020408163265306124,0.04081632653061224,0.027063757854466367,0.3155884262073005,637,0.30101965555516536,9.256965251224964,0.5599622935587629,3.264360211631291,0.0020408163265306124,0.04081632653061224,0.027063757854466367
