precision,0.0
recall,0.0
mrr,0.00012692773260939853
diversity,1.0
aggregate_diversity,21
unexpectedness,1.0
novelty,9.16492919719893
herfindahl_diversity,-18.910802271740017
entropy_diversity,0.09221612971430207
precision_at_one,0.0
recall_at_one,0.0
mrr_at_one,9.444042230921816e-05
