key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.962515837977761,0.9941793918770083,0.9830638011558931
2.0,0.9283340705174865,0.9767902553900843,0.9584607345482009
3.0,0.9077668772782476,0.9625796639192696,0.9253798425256319
4.0,0.874894402089978,0.912397623365108,0.9000661601335784
5.0,0.8483591754918225,0.878082563406032,0.8720851101211254
6.0,0.802720798634537,0.8163652310374804,0.8651896812869417
7.0,0.8075002976851615,0.7852617573411521,0.857770642026741
8.0,0.7939840239288063,0.7489483082384846,0.8387902387926733
9.0,0.7374338460665595,0.6653276245463228,0.8351631749682596
10.0,0.795379552682915,0.6350987908217897,0.7984058954147387
11.0,0.6789446752480639,0.599315847925477,0.7853572214547262
12.0,0.7161168902956465,0.6295030399985615,0.7856846589936435
13.0,0.6908073417958919,0.5650893623367755,0.7144771015092344
14.0,0.6925442252818902,0.5516155998414879,0.64009384270866
15.0,0.626014387556903,0.5785117315100133,0.6850879598718889
16.0,0.6271372315694,0.41265133094833156,0.5628404401850137
17.0,0.6345035714476761,0.41803063652706474,0.5039974366597576
18.0,0.5785683796294825,0.5097740973714707,0.5709384614219627
19.0,0.49746126881371494,0.35544327934135217,0.5805422419750622
20.0,0.4813183125207245,0.3900271536302707,0.4881753129999032
21.0,0.4809891065773922,0.25415051970977964,0.558580538304911
22.0,0.5468026145299387,0.2399405007328909,0.50396837139946
23.0,0.5103862343381,0.25050693690430026,0.6031207468240605
24.0,0.5241102117508395,0.24816284325127827,0.6731561283697093
25.0,0.4003398414319355,0.33793273798124374,0.6248364086935276
26.0,0.494639542161601,0.1611655936169387,0.3940370111154789
27.0,0.5816089572805755,0.21260649529825107,0.6209334701616867
28.0,0.47070859705355694,0.1672477153102919,0.5790622640277566
29.0,0.6301119122681197,0.3054924289431975,0.5337999301689796
30.0,0.7025874461368001,0.3477119821916948,0.55287457136609
31.0,0.6022220874706957,0.33440550236029987,0.5963050938667993
32.0,0.4507915819614574,0.30381212406481933,0.6286109306982922
33.0,0.5760885220270396,0.27814561483835193,0.8614766218749709
34.0,0.6288838484728501,0.24536508184916303,0.6007896617935311
35.0,0.422492968400872,0.19668326393781524,0.8419927676541669
36.0,0.7466882324157474,0.5494418939890827,0.866754256910549
37.0,0.39149459388456104,0.5364443261187518,0.9597826167841563
38.0,0.2842745754026616,0.1,0.9656379910985758
