key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.054672544475580835,0.009233998016402567,0.03210529937041701
2.0,0.07402673693699571,0.04298282096258481,0.06071946089229588
3.0,0.08930683393749997,0.07212205264588725,0.09770021687365525
4.0,0.103915912922659,0.05035199191265918,0.07002975654761007
5.0,0.13470225249815618,0.10611368023307127,0.11908076887948413
6.0,0.13964528011179342,0.14412925665087123,0.10812384310060594
7.0,0.14018891038039974,0.10774188695465292,0.07504835589941973
8.0,0.10852061144333097,0.1214535041336997,0.15495100952504365
9.0,0.06339285714285714,0.034661172161172156,0.016048534798534797
10.0,0.15987318840579712,0.3481194740679974,0.192820845866375
11.0,0.0720881657780465,0.051043622706918965,0.06630297367119221
12.0,0.127177040739058,0.12907173077356843,0.10930718145523795
13.0,0.26334776334776333,0.3375958836485152,0.1323194349510139
14.0,0.06358570960340872,0.17615851436551708,0.10052197528149819
15.0,0.20189039718451482,0.26629964806435397,0.15997486173956763
16.0,0.07424242424242425,0.1404040404040404,0.10075757575757575
17.0,0.15151515151515152,0.20634920634920637,0.12987012987012989
18.0,0.10606060606060606,0.10606060606060606,0.11994949494949496
19.0,0.2676767676767677,0.3152958152958153,0.20418470418470416
20.0,0.030364372469635626,0.049595141700404854,0.017543859649122806
21.0,0.0,0.14553376906318083,0.022222222222222223
22.0,0.0,0.3094017094017094,0.4051282051282052
23.0,0.14705882352941177,0.049019607843137254,0.0196078431372549
24.0,0.0,0.0,0.0
25.0,0.30303030303030304,0.6363636363636364,0.20454545454545456
26.0,0.013333333333333334,0.14666666666666667,0.18000000000000002
27.0,0.24637681159420288,0.15942028985507248,0.07246376811594203
28.0,0.15873015873015872,0.14285714285714285,0.07936507936507936
29.0,0.0,0.0,0.14285714285714285
30.0,0.35294117647058826,0.411764705882353,0.3333333333333333
31.0,0.3333333333333333,0.24444444444444444,0.15555555555555556
32.0,0.1794871794871795,0.3782051282051282,0.1858974358974359
33.0,0.0,0.0,0.0
34.0,0.1851851851851852,0.1851851851851852,0.14814814814814814
35.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0
