key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.041650949949557925,0.007862357483141739,0.02439839583980416
2.0,0.0616973467945537,0.02766246060473753,0.04500045465016364
3.0,0.07662661172568401,0.041643581412847186,0.06841051153956529
4.0,0.08653207428876808,0.054231420072212724,0.07260388298636558
5.0,0.11729122798730635,0.08724442473095607,0.09603506338739834
6.0,0.12374190323849926,0.10401192444005297,0.09710364741496208
7.0,0.11034905851647427,0.106581504420862,0.09016658965128209
8.0,0.09634313392282101,0.10720508528629999,0.08192946325776423
9.0,0.09794122358818287,0.12305235074861656,0.09254895840232982
10.0,0.12719244939374044,0.2167794174561973,0.14565605835300205
11.0,0.08648590496125914,0.09315248942433477,0.08134683394808188
12.0,0.1120483985788042,0.12739576757338755,0.09763575781411821
13.0,0.22339284362403178,0.35144230227124906,0.10750044370540016
14.0,0.12304711699968375,0.16521718524993986,0.1582633143446273
15.0,0.15924861597455287,0.1488111674912964,0.14366605596176793
16.0,0.09781275187416329,0.15270555010879322,0.16142851586510906
17.0,0.0892041412865532,0.15698971656717794,0.1438021798559674
18.0,0.07797351342270047,0.08380367205126843,0.13539905741932787
19.0,0.1363092010056931,0.13762962995361352,0.12292723741124467
20.0,0.08727344523888343,0.08922091699613133,0.08806833505794569
21.0,0.08684325546457898,0.13220019767813884,0.08244350571964952
22.0,0.061065676145939024,0.22355478030871265,0.15928093686820255
23.0,0.10597000933539395,0.1780353193814732,0.049871490793436495
24.0,0.1031820429669892,0.20627565882942225,0.0642801568204794
25.0,0.16027508146014638,0.2515846046690202,0.10503198100600697
26.0,0.10496013246013246,0.14151270951270953,0.13608365708365708
27.0,0.15438122889813713,0.1727553310886644,0.07917111069284982
28.0,0.14979113699351795,0.14932380780595067,0.11955818101651434
29.0,0.09594919839280741,0.12592791502565936,0.18344074471894023
30.0,0.19765017117958295,0.2440553999377529,0.21845627139744786
31.0,0.11394179894179894,0.14333333333333334,0.14928571428571427
32.0,0.07075702075702076,0.19842796092796092,0.13977411477411478
33.0,0.05505050505050505,0.0,0.0
34.0,0.08456790123456791,0.16790123456790126,0.0765432098765432
35.0,0.0,0.0,0.05158730158730158
36.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0
