key,LSTMCellDiversity,BasicRNNCell,LSTMCell,GRUCell,GRU4Rec,DBAM
1.0,0.00678506198266817,0.016568800156586416,0.02176291143667664,0.015085201880853378,0.03254138654645786,0.022362336299693003
2.0,0.004862208313077297,0.015930267508265705,0.020671031842489064,0.014428627856101117,0.027195247933884295,0.021453421244530868
3.0,0.003763313098144268,0.01349070711386456,0.01847847220721986,0.012201602972628485,0.023887964743243534,0.01923891205253948
4.0,0.0036118338351799344,0.013336242001163467,0.01774929108077294,0.011759289034408163,0.02245446838366416,0.018572222059812318
5.0,0.0026934937373891193,0.01200073286918285,0.015515666044847148,0.009829824494613013,0.020362051243004525,0.016499790611794265
6.0,0.0027689185271093067,0.011629072681704261,0.01682854933797236,0.009976321639122451,0.020638832511839178,0.01699284816855127
7.0,0.0021278511404561828,0.010779537149817298,0.0151890756302521,0.008379351740696279,0.020312124849939973,0.015996398559423766
8.0,0.0020378243659287497,0.010872727272727272,0.014744905439085179,0.008085324732443925,0.019872452719542587,0.015939744905439084
9.0,0.002120141342756184,0.010177777777777779,0.014907243816254417,0.00829505300353357,0.020534452296819786,0.015490282685512367
10.0,0.0023824550331334807,0.008187772925764192,0.01368991269590828,0.007089512990428106,0.018102450825707377,0.013626801304302095
11.0,0.001958966753182549,0.007878017789072428,0.011939191694475342,0.006729699666295884,0.01762452107279694,0.013311086392287726
12.0,0.0014193083573487033,0.009375000000000001,0.01202449567723343,0.0051585014409221905,0.016829971181556196,0.013631123919308357
13.0,0.0014480692410119842,0.0075487012987012995,0.013032623169107858,0.005850532623169108,0.01884986684420772,0.013515312916111851
14.0,0.0022294207317073173,0.011282051282051281,0.014367378048780488,0.007555259146341465,0.021074695121951217,0.01587271341463415
15.0,0.0013958017745076825,0.007251082251082251,0.012832720190434972,0.005918632330664359,0.020363557671499673,0.013557671499675397
16.0,0.000975609756097561,0.010406698564593303,0.01325609756097561,0.006207317073170731,0.018292682926829267,0.013780487804878049
17.0,0.0017940290331416053,0.00950413223140496,0.011928238838674336,0.005601205149274171,0.01691317447274719,0.012695152013147084
18.0,0.0018954448180984412,0.008771929824561403,0.01308468358300214,0.005288902476306941,0.01857230204830327,0.01250382146132681
19.0,0.0019877675840978596,0.009540636042402828,0.011382942575603126,0.004485219164118247,0.016887529731566427,0.012096500169894664
20.0,0.002106054907860098,0.009550561797752809,0.012091011658518239,0.007295975930801052,0.01936818352764197,0.015513350883790899
21.0,0.0013081395348837211,0.009215686274509806,0.01137873754152824,0.0035091362126245845,0.017504152823920267,0.012811461794019935
22.0,0.00283493369913123,0.006730769230769231,0.010836762688614542,0.005807041609510745,0.014791952446273434,0.012048468221307729
23.0,0.0015288220551378448,0.009722222222222222,0.011604010025062656,0.005614035087719298,0.01238095238095238,0.011127819548872181
24.0,0.0008201202843083652,0.011764705882352943,0.013613996719518863,0.007135046473482779,0.01957353745215965,0.012657189721159102
25.0,0.0010688836104513065,0.005965909090909091,0.011609263657957242,0.005255344418052257,0.01668646080760095,0.012796912114014253
26.0,0.001970284237726098,0.0073717948717948725,0.013113695090439277,0.004877260981912145,0.01766795865633075,0.013372093023255814
27.0,0.0012946116165150456,0.006716417910447761,0.008992302309307209,0.003988803358992303,0.016200139958012595,0.010776766969909028
28.0,0.002264150943396227,0.0067857142857142855,0.013622641509433963,0.006792452830188679,0.019169811320754716,0.014452830188679244
29.0,0.002035830618892508,0.008064516129032258,0.012907166123778503,0.005537459283387623,0.01714169381107492,0.013925081433224757
30.0,0.0012269938650306747,0.010526315789473684,0.01485539000876424,0.006441717791411043,0.018667835232252412,0.01647677475898335
31.0,0.001413760603204524,0.00841121495327103,0.011875589066918001,0.004241281809613572,0.020923656927426953,0.014844486333647502
32.0,0.002176113360323887,0.006310679611650487,0.01209514170040486,0.007085020242914981,0.017054655870445346,0.013208502024291498
33.0,0.0016902944383860418,0.00988372093023256,0.014667393675027264,0.004580152671755725,0.01723009814612868,0.015539803707742638
34.0,0.0008215962441314555,0.007608695652173915,0.011502347417840376,0.004342723004694836,0.017605633802816902,0.012206572769953052
35.0,0.0009422110552763819,0.00847457627118644,0.011683417085427137,0.006846733668341709,0.01664572864321608,0.011180904522613064
36.0,0.0013458950201884253,0.007432432432432433,0.010430686406460296,0.00531628532974428,0.01547779273216689,0.010363391655450875
37.0,0.0015064562410329987,0.009848484848484851,0.009971305595408896,0.004949784791965567,0.019153515064562414,0.013199426111908179
38.0,0.0016030534351145042,0.006875000000000001,0.01198473282442748,0.006412213740458015,0.016641221374045802,0.010763358778625953
39.0,0.0011345218800648297,0.00873015873015873,0.01312803889789303,0.005996758508914101,0.01839546191247974,0.01474878444084279
40.0,0.001982758620689655,0.007894736842105263,0.013103448275862071,0.007241379310344828,0.01767241379310345,0.013965517241379313
41.0,0.0019301470588235295,0.004838709677419356,0.011305147058823531,0.0054227941176470595,0.018566176470588235,0.014154411764705882
42.0,0.0027397260273972607,0.017073170731707322,0.012426614481409002,0.005479452054794521,0.018199608610567516,0.01223091976516634
43.0,0.0015560165975103738,0.0068627450980392165,0.010684647302904565,0.006742738589211619,0.016182572614107882,0.011825726141078838
44.0,0.002092511013215859,0.010784313725490198,0.012555066079295154,0.006828193832599119,0.017070484581497798,0.012334801762114536
45.0,0.002336448598130841,0.0047169811320754715,0.012032710280373832,0.006425233644859813,0.019742990654205605,0.014602803738317757
46.0,0.002351485148514852,0.005813953488372093,0.012128712871287129,0.006806930693069307,0.018564356435643563,0.012500000000000002
47.0,0.0026041666666666665,0.008333333333333333,0.012239583333333333,0.005598958333333334,0.019270833333333334,0.013020833333333334
48.0,0.0019230769230769232,0.01,0.012500000000000002,0.006181318681318681,0.019917582417582416,0.012774725274725276
49.0,0.0018840579710144932,0.010526315789473684,0.012318840579710146,0.005652173913043478,0.02043478260869565,0.013768115942028985
