key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.04830910517153044,0.034010296228263494,0.04381461910168777
2.0,0.06780705365255332,0.03960228412054091,0.06183809344823569
3.0,0.04949695542523669,0.048749539872434966,0.07593720946020183
4.0,0.05190458398695209,0.06379574990765921,0.0841232064481417
5.0,0.050821533808932826,0.064254539814373,0.08511266861529666
6.0,0.06711600597927633,0.07587534549237769,0.08666852281663437
7.0,0.06427572132373906,0.07473931946578997,0.0878332226305866
8.0,0.05230154334583473,0.08315523879524156,0.09366826271801701
9.0,0.05985252961268762,0.09006542290824968,0.08194880593854352
10.0,0.06214966973107487,0.09244372058271928,0.08644230254880866
11.0,0.05727575333875361,0.09132334535146296,0.08658184409961124
12.0,0.06263135109734771,0.09915510938318352,0.08118315181050009
13.0,0.0429285505560598,0.08487053908478086,0.07657060597066383
14.0,0.051004307615200264,0.08351005484281421,0.0834441388868121
15.0,0.045036090492766453,0.08430738523656395,0.08412453814360868
16.0,0.05144660029625995,0.0942305143385447,0.0855748475713316
17.0,0.0463272372972624,0.08938058255619381,0.08034923975108334
18.0,0.05175110227951439,0.09462061383006168,0.08499576315214208
19.0,0.053923154732992695,0.08616582285770262,0.0828777906748817
20.0,0.05329563151951373,0.08904893531144017,0.08135328403602549
21.0,0.050640437894952914,0.09219109689298217,0.07386797783946271
22.0,0.05307640869748802,0.07722278673453101,0.07748154537770509
23.0,0.044982777870745616,0.08603947172074172,0.07603668514496804
24.0,0.04892283860988377,0.08144592894951627,0.07702481390330437
25.0,0.056847153972802066,0.08020567163741439,0.0886181889872667
26.0,0.055302155624926186,0.09239144993021155,0.08766927530917779
27.0,0.04892408022964563,0.0864760242683569,0.07460225779486807
28.0,0.06144342186517406,0.10768157234228024,0.08149285683125584
29.0,0.05371874979902401,0.100114205941728,0.07198303274669653
30.0,0.04800510845209759,0.0978458965143034,0.07649324388089143
31.0,0.05226203981149377,0.10061765131510922,0.0764881294335448
32.0,0.05436179863592358,0.09185715418244587,0.07033582825239364
33.0,0.049152308991318276,0.09128062872799714,0.0789365969427889
34.0,0.049260533219760684,0.09983836204329767,0.07724212185049095
35.0,0.04991742393274121,0.09829441164233287,0.08982220065371048
36.0,0.055002180447614735,0.09965856959175444,0.08969982628111803
37.0,0.049625531582545165,0.09597415530673449,0.08492159549851858
38.0,0.051145195800368214,0.09416023950506709,0.09244348244348242
39.0,0.06723821998354709,0.09570353063343717,0.08768905678952409
40.0,0.0554556422727444,0.1008351242317988,0.08027089695735776
41.0,0.05252247083572385,0.09414897685982024,0.08300631095811817
42.0,0.04882116660845267,0.09091861683548724,0.08478577249970892
43.0,0.05902753160817676,0.08820749143329787,0.09203592106817912
44.0,0.05235096557514693,0.09710327455919394,0.09248530646515532
45.0,0.052173913043478265,0.09100596760443308,0.09705882352941177
46.0,0.0645021645021645,0.08679653679653679,0.08030303030303029
47.0,0.05628847845206684,0.10246262093227791,0.07783641160949868
48.0,0.05227882037533512,0.1032171581769437,0.07506702412868632
49.0,0.06267029972752043,0.08719346049046321,0.09264305177111716
