key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.06610617651833448,0.04451085662557147,0.07699624482819625
2.0,0.07719430493212548,0.09184087643830839,0.11492303470606088
3.0,0.08206207838000124,0.05973512221329242,0.09079240721520848
4.0,0.11991715517582342,0.09744023993129966,0.11496435769046687
5.0,0.10541751785778514,0.093458639141097,0.11624034649674919
6.0,0.11327269054672771,0.15365025763355955,0.17354021855691662
7.0,0.06746132309431688,0.11188220732345566,0.0867321809506178
8.0,0.10459696939882994,0.08177771588616893,0.08704747587667863
9.0,0.07566055947730024,0.08724718988676103,0.09965103116800571
10.0,0.08674226958394525,0.09825200041494106,0.11887754243181257
11.0,0.1039539742243288,0.1302620006183782,0.12754966312199859
12.0,0.10196718252124039,0.11260496612633344,0.12354754917575629
13.0,0.11070111238809284,0.1096440194593093,0.1067758744262461
14.0,0.10763036717072727,0.11320144598147203,0.1036770305448011
15.0,0.08529065105786754,0.08844616563732213,0.10877282747124702
16.0,0.11765114087006491,0.12654408996600844,0.1080372780213027
17.0,0.07120070925547503,0.0856635869449684,0.07722288535787358
18.0,0.0980129075486898,0.1160430593638469,0.09883431985030684
19.0,0.08803827040328462,0.09500964108677289,0.10454105522943531
20.0,0.08557902325001074,0.10467219898075814,0.09955561195139101
21.0,0.08708287522809406,0.11618503012977421,0.10359320292800503
22.0,0.07913900858981168,0.0784639802360814,0.07833529000085047
23.0,0.08073402853572333,0.06786002671165543,0.06808114543306482
24.0,0.09928792942170198,0.09701315582996359,0.1074774340581654
25.0,0.08484531369506172,0.07670215465426701,0.09680077292624115
26.0,0.07955998467122802,0.11324713865077159,0.07634981794742006
27.0,0.0820885914479385,0.07262323783385843,0.07845879316522102
28.0,0.09280201832562575,0.07697889942679907,0.1055843433206134
29.0,0.0893397989300527,0.1064647236202644,0.08432107065887247
30.0,0.0691685495981845,0.08833656367206845,0.08889547930963942
31.0,0.09502274975374958,0.08581633903217674,0.09522182564063456
32.0,0.10534696606551121,0.10413755934635789,0.09492430650762448
33.0,0.09097181375211658,0.0879053430755825,0.09763212609451624
34.0,0.09321465347340532,0.09245316119278366,0.09919020979190615
35.0,0.09603265068524704,0.09987376495263797,0.09290821448390095
36.0,0.08950660710771191,0.11259818649132351,0.10880065339715575
37.0,0.08891551692670234,0.08659383186152644,0.10329740696450415
38.0,0.09326182151585946,0.09358582096906186,0.1186305578480467
39.0,0.08953619446153939,0.10657622123679104,0.1076805785119182
40.0,0.10873961378824015,0.09002131040225425,0.09889635634851428
41.0,0.08956916268655271,0.08601409853278409,0.10682478126517274
42.0,0.07997048579331346,0.09182971350136233,0.10023268457111523
43.0,0.07589674105779404,0.09089965811560677,0.11042940873541202
44.0,0.08525790507897434,0.10090990127345907,0.0903941939282091
45.0,0.09196245018185846,0.09089166720399222,0.11414345370636844
46.0,0.09782741179774898,0.10267394237023578,0.09755636550520089
47.0,0.10371466871544475,0.0991469302601539,0.11452407213989552
48.0,0.08069981577434539,0.10082778528254516,0.10450205417173464
49.0,0.08911087381290932,0.0981243087317146,0.09409716581850625
