key,BasicRNNCell,LSTMCell,GRUCell
1.0,0.020149022900467297,0.0038571221997157727,0.011259202227412909
2.0,0.026958627428861053,0.013554184615535116,0.01838413009638834
3.0,0.029618077381874428,0.01774909138084789,0.027047517614594514
4.0,0.03246054249669134,0.021629241634666313,0.024489991863119794
5.0,0.04269604645476671,0.028599462322888496,0.03607315906717963
6.0,0.04433638416195985,0.026333863762266287,0.032961163902266104
7.0,0.042681379845963735,0.029940947997182128,0.029416196862454745
8.0,0.03851504980416749,0.035955654961146874,0.028287889141891964
9.0,0.06872869403031939,0.04092780756153548,0.03942195003112457
10.0,0.04260885633087548,0.06642630467327398,0.04588755863401775
11.0,0.032834288905301615,0.026461512396576965,0.026977018341062326
12.0,0.03632308738349911,0.037982198832666014,0.03894644261969491
13.0,0.05665862763440395,0.10109582665292094,0.04319435341193308
14.0,0.059245640632801355,0.051566634041184105,0.0542977564184291
15.0,0.0565766427518997,0.0472225723725459,0.03556491732330479
16.0,0.0363025804335674,0.04579434361257237,0.04304949241894921
17.0,0.03643373137063561,0.060002236961961934,0.052372614754777586
18.0,0.043251058198330174,0.03414733743088371,0.05607465678106349
19.0,0.055834359758743006,0.08038858893943483,0.052661318755266646
20.0,0.027580256048110523,0.020764574488757154,0.031965876517316465
21.0,0.024208438220209322,0.03656738745583732,0.027668020628777712
22.0,0.031792501900558795,0.06405349821082999,0.08412424034716708
23.0,0.038433704473701515,0.039266493431265447,0.009658043499146037
24.0,0.0441526651280639,0.050439194166337444,0.01322772959050881
25.0,0.06347799846522782,0.04852594741930268,0.018884447124731012
26.0,0.04832611703766323,0.05188603471160402,0.01971649697410309
27.0,0.06165479459862325,0.03553732914570626,0.012858025013806567
28.0,0.06985039940796442,0.029194253903727412,0.030838586401537065
29.0,0.05121353928455081,0.025520640585503452,0.039879071811771326
30.0,0.12433117782698193,0.041512080934401716,0.06424827442154998
31.0,0.019608484866045595,0.025355509078668525,0.03152768834241828
32.0,0.01678164348464996,0.028213584397788576,0.0210568773542595
33.0,0.007301401564733235,0.0042830995983473815,0.0014665014267608845
34.0,0.018448813377514715,0.023834719226545915,0.014133219156768155
35.0,0.014867869248969252,0.006383185527678766,0.007258235059826225
36.0,0.0068383644730012905,0.003952433847802856,0.014112791225671967
37.0,3.592577777931756e-05,3.592577777931756e-05,3.592577777931756e-05
38.0,3.592857399489814e-05,3.592857399489814e-05,3.592857399489814e-05
