"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.07674672489082969,0.24777581225085682,0.13967154359745132,0.965363081137547,0.0063640542404045045,0.9532811327953518,4367.694792576419
2,0.07838427947598253,0.3053581039682696,0.15346849694247094,0.9609928849898373,0.006860491840956102,0.9451563487078163,3956.1206222707424
3,0.07009825327510917,0.35033894144429073,0.16718577228476186,0.959965198442512,0.007138588830153988,0.9422149197950337,3808.9020851528394
4,0.05680131004366812,0.387622545152567,0.17405508593897936,0.9600319068609083,0.007197196046885773,0.9422386666141352,3739.2817903930136
5,0.058282114320835895,0.3810733323563686,0.17130580543981175,0.9600765250152161,0.009470125837026494,0.9452620733977467,3666.5046558082363
6,0.05890382192356153,0.35154117780115257,0.1490396005302006,0.9595110550006996,0.012237228939631733,0.949146411035303,3665.7731625367496
7,0.05860335195530727,0.3310830634294321,0.14653211938606595,0.9607249435087838,0.015336665686562776,0.9534321959086486,3563.3106424581006
8,0.05935714285714285,0.3155571273964131,0.14206909876821702,0.9606292908336446,0.017992481203007518,0.955720073102608,3565.0826071428573
9,0.05540780141843971,0.3045015440627143,0.14163137502545112,0.9612308790949116,0.021304591265397535,0.9574840430239066,3458.9712322695036
10,0.0543525571273123,0.2986307580703663,0.1353199971267145,0.9603041732311999,0.02395051829792108,0.9601884520821968,3590.101632208923
11,0.051902173913043484,0.28366006728778465,0.12386449764737703,0.9613809868276797,0.02741704805491991,0.9622337102614339,3449.5122282608695
12,0.05466101694915254,0.28151129943502823,0.1320246601195017,0.9621040842536368,0.03049063336306869,0.9643618074237241,3512.6094067796607
13,0.053490759753593436,0.27652781851960495,0.12737114803165628,0.9614965921650909,0.03495082675888901,0.9657469147240902,3233.109445585216
14,0.05381773399014779,0.3079228243021347,0.1280242676600018,0.961425889331821,0.0388903292714545,0.9653110225858713,3365.3096059113304
15,0.05115606936416186,0.30120423892100195,0.1256665048039295,0.9611562840119638,0.044447824764222696,0.9694040383058674,3354.3741329479776
16,0.042905405405405404,0.2885698198198198,0.12057265624982967,0.9617167877081261,0.04594594594594595,0.9715358743580043,3474.536486486487
17,0.03195488721804511,0.2631578947368421,0.11054550786706094,0.9644075851162979,0.048971111990502574,0.9713510874085817,3250.6234962406015
18,0.028,0.3,0.1269767940614563,0.9640344120297162,0.05164912280701754,0.9736445475330607,3296.0548888888893
19,0.016585365853658537,0.33170731707317075,0.12838431269347525,0.9639342177140827,0.055121951219512196,0.9755191001110195,3252.613902439024
