"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.05108011744966443,0.15351120602235976,0.07457130071687391,0.9756791136981295,0.004495981985164253,0.9671389958131336,2382.2336933724832
2,0.08304320469798658,0.2826714770094964,0.13699514119789982,0.9527441493666909,0.005186992228894384,0.935045724505377,2788.912384647651
3,0.08578020134228188,0.354211010530407,0.1597537231033262,0.9452493529537082,0.005214588484634405,0.9242125960884477,2938.2279467281883
4,0.07412961409395974,0.3975373273375581,0.1720351855120756,0.942304535073229,0.005239977039915225,0.9206763375086945,2972.618582214765
5,0.07485706506942555,0.3842888227723512,0.16140276514732796,0.9394948381833849,0.006173069482854973,0.9219558590590271,3044.3269126054997
6,0.0759125344352617,0.37503041513888624,0.15147405303880232,0.9380413122924101,0.00726221545599536,0.9230573194401599,3134.1224862258955
7,0.07259594652867617,0.3585542829074524,0.14729539925022836,0.9373546149343337,0.008449649349765099,0.9243828605139077,3194.667054764985
8,0.07290772532188843,0.3410672675560014,0.13766878092108312,0.9358186350994543,0.009710300429184549,0.9270841720812318,3217.8110246781116
9,0.0737953795379538,0.33643200034289145,0.13148819368753767,0.9362394003546299,0.011054368594754213,0.9288947147255625,3347.4383168316836
10,0.07219551282051281,0.3213904151404151,0.12616830546764823,0.9362496625998908,0.0125,0.9312667161139577,3410.58782051282
11,0.07240384615384617,0.3175667735042735,0.12432053113919181,0.9371208187389982,0.01381578947368421,0.9339085069922469,3393.2259615384614
12,0.07230419977298524,0.3384317063942489,0.1272967895346822,0.9359436974603055,0.014947129458151623,0.9345859440693763,3385.3524971623156
13,0.06986754966887417,0.3418511510564491,0.12447504717425562,0.9374657579164342,0.01637504356918787,0.9361466332052869,3648.3850331125823
14,0.06267387944358578,0.32421432251416793,0.12318140586235518,0.9367584875637338,0.01814853981940942,0.9398362359898986,3529.415224111283
15,0.060435571687840285,0.3369933454325469,0.12794818313739423,0.9375119833113046,0.020106982519820422,0.9400633917115797,3602.7570780399274
16,0.051781970649895176,0.326345213137666,0.1352625887644365,0.9389626017161197,0.022564272316010152,0.942749506211655,3841.956708595388
17,0.044323671497584545,0.3462157809983896,0.13128214624596216,0.9389324572535601,0.024319857615052124,0.9444523081033518,3754.0675120772944
18,0.0326975476839237,0.3528610354223433,0.1326906044898594,0.9424129241590908,0.02600028682059372,0.9465829678848408,3757.282152588555
19,0.021951219512195124,0.43902439024390244,0.15836284547772156,0.9413450810674143,0.028578305519897304,0.9487056557338719,3964.0835365853654
