"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.06209606986899563,0.20188002083622764,0.11157155528662707,0.9738019594559811,0.0058974948287749945,0.9627794495029638,3613.4723908296946
2,0.07295851528384278,0.2856923755419453,0.1451054165741486,0.965022112926275,0.006781199724201333,0.947904307942023,3551.0003165938865
3,0.06825327510917031,0.34207131086369463,0.15993937947692358,0.9624103108959678,0.007070788324523098,0.9423314701299739,3572.3467467248906
4,0.05617903930131003,0.37938414175586666,0.16679588909906112,0.9615186688286057,0.007071937485635486,0.9410583865644634,3592.5784497816594
5,0.057744314689612795,0.37625048242749537,0.1679731131617251,0.9607229518995237,0.009214569922039272,0.94358505019903,3646.691856177013
6,0.058168836623267536,0.34645801839207974,0.14077920028992802,0.9605244779342264,0.011779659143659232,0.946888868626357,3640.4008399831996
7,0.05905027932960894,0.3288906918655522,0.13344725048370704,0.9603700904582261,0.014916201117318435,0.9509515927095332,3629.8506145251395
8,0.05678571428571429,0.31000876108018965,0.12932577938797135,0.9606896952705617,0.01782706766917293,0.95379769647921,3617.0838571428576
9,0.05625,0.30835309784777865,0.13698504900956376,0.961529515261987,0.02030608435983576,0.9558515459529113,3528.715425531915
10,0.05272034820457019,0.29047403146967893,0.13044625580252941,0.9617326748194505,0.023017009335089628,0.9582962865207478,3584.6159412404786
11,0.051698369565217395,0.27803388112491373,0.1236099635856239,0.9619287840981283,0.02723112128146453,0.9599997123739833,3496.5040760869565
12,0.052796610169491526,0.2740072639225182,0.11369403043474814,0.9625601083097587,0.030535236396074934,0.9622926574366282,3490.7722033898303
13,0.053388090349075976,0.2756233499559988,0.11184774443162414,0.9619137505112443,0.0337512158218956,0.9636431487932696,3528.1234086242303
14,0.05086206896551724,0.2823481116584565,0.12117405647820975,0.9617721249364063,0.03895514648690692,0.9635637049982217,3390.685467980295
15,0.047832369942196536,0.28044315992292873,0.10303144117586963,0.9619366603504025,0.04274414359598418,0.9664756086082594,3418.1932080924853
16,0.041385135135135136,0.2767454954954955,0.10529205549616315,0.9619092094354399,0.045323613086770985,0.969189006938012,3383.301013513513
17,0.03195488721804511,0.2706766917293233,0.11230107918743905,0.9632599642045911,0.04756628413138109,0.9687874881935311,3298.300563909774
18,0.028444444444444446,0.3,0.11986398288503734,0.9646433517594123,0.04930994152046784,0.971289009829175,3387.2671111111117
19,0.016097560975609757,0.32195121951219513,0.13742404144370418,0.9657860707720077,0.05255455712451861,0.9736244310538327,3453.9668292682923
