"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.12828602620087334,0.41249623664423507,0.21217623967842927,0.9551049627619227,0.011677775224086417,0.9313524700239507,2466.556135371179
2,0.10886462882096071,0.42138222877530607,0.2026508101921503,0.9540337951300687,0.01171569754079522,0.9281295715691792,2456.766430131004
3,0.09450873362445415,0.46121017721325963,0.2138177618646652,0.9528074127883366,0.011915651574350724,0.9254652600380372,2411.329672489083
4,0.0762227074235808,0.5025816862661839,0.2223866026638858,0.9527528131722052,0.012052401746724891,0.9251264045631404,2411.678165938865
5,0.07914874001229256,0.49427477442996803,0.21522504860292518,0.9522386670076703,0.015313945589234303,0.9284227209877609,2380.6932083589427
6,0.07977740445191096,0.4610092157131216,0.19040194347493167,0.9519819901803394,0.019251088662437278,0.9329573542447773,2342.8363292734143
7,0.08030726256983242,0.4362975711439399,0.18077264965571943,0.9516197355673515,0.02359600117612467,0.9371148118937298,2280.892653631285
8,0.08175000000000002,0.4287348742527314,0.17803317623842388,0.9513772870396628,0.027342105263157893,0.9397817647781257,2233.128392857143
9,0.07872340425531917,0.4154731202603543,0.17653566087329112,0.9512281768646509,0.030216498693542367,0.9424130721607592,2202.802482269504
10,0.07693144722524485,0.41262587007962415,0.1739147825750765,0.9512245379518957,0.03340587595212187,0.9455049160139624,2259.7878672470074
11,0.07520380434782609,0.3956392339544513,0.1623307386566457,0.9515532992638591,0.03820080091533181,0.9477057884025232,2119.2951086956523
12,0.07822033898305085,0.3974031476997579,0.17685303875497224,0.952399493083278,0.04312221231043711,0.9503503257425078,2129.172033898305
13,0.07997946611909651,0.40555881490173074,0.16786472005632144,0.9509822875442476,0.04637414892467308,0.9509271317552351,2041.2480492813143
14,0.07795566502463054,0.4071018062397373,0.16580251467922727,0.9505207230167949,0.05152968628467721,0.9518702670610859,1983.7917487684729
15,0.07326589595375722,0.4114643545279384,0.16044946137331076,0.9506298855611853,0.05501977487070277,0.954633878463416,1997.3182080924855
16,0.0660472972972973,0.4248310810810811,0.17444316835313628,0.9515834806866232,0.05910384068278805,0.9572240374485135,1876.9967905405406
17,0.05263157894736842,0.41854636591478694,0.16088389611731074,0.9498355430939959,0.06084289671547289,0.9575632441520279,2065.114285714286
18,0.0451111111111111,0.4822222222222222,0.19220201948066792,0.9529856511759733,0.06322807017543859,0.9597898620962804,1871.411111111111
19,0.024878048780487803,0.4975609756097561,0.19159075189614694,0.9524973177035322,0.06469833119383825,0.9620597912289194,1759.1736585365852
