"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.0992239932885906,0.28105912417700757,0.15036864736911298,0.9432855717577685,0.0042641734369480745,0.9321676384158422,3846.678754194631
2,0.0942743288590604,0.31722003909519325,0.15054710022993056,0.9423629654248802,0.0044849434828682444,0.9278140299767336,3511.3417051174497
3,0.08595847315436242,0.3535927968562505,0.1613536069434304,0.9422803162396233,0.00447942423172024,0.9259442093198136,3509.6015834731543
4,0.07135067114093961,0.3832142989258132,0.16842586176277924,0.9421844785847049,0.0044716972801130345,0.925582363476115,3595.691736577182
5,0.07139940103457663,0.37232849281583286,0.15696858539793343,0.9410157515704599,0.005479530571596429,0.9283143351937156,3550.7179825755516
6,0.06800964187327824,0.3417872416839359,0.1461454254241521,0.9407533992993251,0.006513701609395389,0.9314252241348092,3512.2418388429755
7,0.07015955153083225,0.3429573313467233,0.14011995484835996,0.9400891207539975,0.0077233834910691995,0.9325487281952038,3597.294200086244
8,0.06893776824034335,0.3215018246536487,0.12893576530768464,0.9383921111499568,0.00878134176643325,0.9351476538028507,3699.781652360515
9,0.06887788778877889,0.3186192905004786,0.13006128344556725,0.9392597267495217,0.010390828556539864,0.9369450595335999,3806.3374587458748
10,0.06582532051282051,0.29940984940984944,0.12082042874184196,0.9400223545761114,0.011736673414304993,0.9385588519679245,3810.937179487179
11,0.06759615384615386,0.30962530525030524,0.12045085620539335,0.9402182111181864,0.013162955465587045,0.941412462762378,3944.023894230769
12,0.06328036322360954,0.30286335873736553,0.11681341619487019,0.9402448712311383,0.013710496445426847,0.9428403541228628,3924.7442111237233
13,0.0619205298013245,0.31270892462945443,0.11864638548397692,0.9394312199970049,0.01586615545486232,0.9441959069836727,4198.245364238411
14,0.05525502318392581,0.2945131375579598,0.1191672002788865,0.9409063006405358,0.017871959651834378,0.9465522256409917,4166.693894899537
15,0.051633393829401096,0.2966122202056866,0.11773895731596669,0.9399514245521817,0.019247301556977743,0.9467176765419635,3991.378402903811
16,0.04821802935010482,0.3149895178197065,0.12938474184129847,0.9421951383283045,0.02146088491669425,0.9488653966790909,4212.035849056604
17,0.042995169082125605,0.3373590982286635,0.12967607229037334,0.9430213302760986,0.023366386981947623,0.952361136203117,4335.0617149758455
18,0.03310626702997275,0.3569482288828338,0.14803129919053276,0.9435714945437005,0.02482432238634734,0.9541616446524765,4268.4452316076295
19,0.021646341463414633,0.4329268292682927,0.16452041565364517,0.9425874593090523,0.026652759948652117,0.955830785112012,4510.566920731707
