"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.1023416296125195,0.32538036293403116,0.17283379505450783,0.946505422683176,0.00168863574886862,0.93007884157702,5197.853998960559
2,0.09444476525957153,0.3586291514909772,0.17412304389718497,0.9440343028589467,0.0017044401151287297,0.9248256754397313,5049.175229543223
3,0.08254027833920426,0.3925412321793046,0.18262019361976067,0.9438968136169948,0.0017211562717499992,0.9228290043512919,5063.0920973609755
4,0.06619506842986661,0.4260042866766029,0.1875833162097557,0.9441144163837155,0.0017260191536761869,0.9230134356531451,5054.286201420569
5,0.06650108164409903,0.41370514973191036,0.18285347337392824,0.9441473245457324,0.002319314832229199,0.9264503308200563,5017.676888871084
6,0.06603167571159597,0.38055269972148914,0.16767100743514077,0.944367920394949,0.0030673094298488495,0.9306443123576097,4983.931199468379
7,0.0666038556312509,0.36804694114086783,0.16141113438004587,0.9454564613739945,0.00386554878281368,0.9346209768345465,4944.657515581967
8,0.06525103812759532,0.3378014287838749,0.14674031898834305,0.946159179487889,0.004844926586000675,0.9394903586919103,4913.106634579086
9,0.06665086513391799,0.32942474554230894,0.14496798915559075,0.9468858026827911,0.005873180224797595,0.9426783860929167,4903.16375918464
10,0.0643502331002331,0.30947258759758756,0.14348663729104857,0.9482821621670847,0.007019077413814256,0.9458694740328809,4895.146445221446
11,0.06268128758401131,0.30359908142009306,0.13207617349931897,0.9483659526185602,0.008117215571649322,0.947759825328567,4830.637920056596
12,0.059671921602045166,0.29804867409255986,0.13324448503156208,0.948683434078676,0.00934003094656112,0.9507964240605516,4815.9000213037925
13,0.05791603439554882,0.3028060794373389,0.13665066741851833,0.9498109074702241,0.0104783962942257,0.9527030608564391,4885.395472938797
14,0.055054151624548735,0.29360208584035297,0.12258527516103337,0.9504201000890836,0.012040027867502691,0.9551285262622767,4780.718411552347
15,0.04940972222222222,0.2916782407407407,0.12564175655247964,0.9508684440634692,0.013326023391812866,0.9570319823943773,4813.7756597222215
16,0.045219123505976094,0.2945551128818061,0.12921107188478226,0.9525640859695872,0.014942335919479974,0.9601074601346347,4676.882470119522
17,0.041249999999999995,0.32993827160493827,0.1418536394619891,0.9530878328212241,0.016505847953216374,0.9613382995639953,4679.404768518518
18,0.03324468085106383,0.35638297872340424,0.1456377285030056,0.9532096747885253,0.017933930571108623,0.9628080297592835,4710.280904255318
19,0.021920289855072463,0.4384057971014493,0.17595177088213415,0.9530461718336063,0.01979405034324943,0.9632568956778984,4536.545289855072
