"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.15558934563758386,0.44275075725244356,0.21465080516152463,0.9342867765260697,0.00855483927940657,0.9074114375125224,1743.9031354865772
2,0.13589555369127518,0.4552924506391862,0.2047485828594215,0.9331672245695777,0.008440038855528083,0.9044391906671427,1760.5096057046978
3,0.11765939597315436,0.47865931631507286,0.210898448835186,0.9324231033846947,0.008590162486753797,0.9023484559426146,1722.4087143456377
4,0.09747273489932887,0.5142393953687998,0.21716413029139614,0.932262206512168,0.008741389968209114,0.9017545288611776,1723.831145134228
5,0.0975905254560305,0.49116711328118895,0.2043168637326956,0.9311092149561513,0.01014372304297362,0.9043518963718261,1675.1236319085215
6,0.09602272727272729,0.4766567062796402,0.18766037262702193,0.9304837980261411,0.01120414673046252,0.907245488181251,1691.677479338843
7,0.09577404053471325,0.4610528827217054,0.18378841115020553,0.9302001660037504,0.012811783663557341,0.9096760468615924,1692.8871065114272
8,0.09393776824034336,0.43570824740352637,0.17051805167801792,0.9291443739721924,0.013880731872599954,0.9117535202462237,1686.260166309013
9,0.09577557755775577,0.4267131713171317,0.17293700912323512,0.9300640600795163,0.01584505819002953,0.9145002269473336,1679.8419141914192
10,0.09399038461538463,0.41479033119658115,0.16184223158566965,0.9305415570938514,0.017117914979757086,0.9178500750927018,1759.7679487179487
11,0.09576923076923077,0.426957036019536,0.16971793627651924,0.9305161582243449,0.01873987854251012,0.9197656346132065,1743.1611538461536
12,0.08978433598183883,0.4228676828279552,0.1706092014673475,0.9309475066924859,0.019600931955313938,0.9224201644743494,1727.5053348467652
13,0.08655629139072847,0.42181961526332384,0.16070869433040444,0.9312771241664695,0.020676193795747647,0.9240108952768269,1906.0566887417217
14,0.08145285935085007,0.4311437403400309,0.1669349072074755,0.9316408014122469,0.02287480680061824,0.9266419374335461,1929.6771251931996
15,0.07631578947368421,0.4343617664851785,0.15990792307674398,0.9319387143740385,0.024691947654981374,0.9285345088235392,1805.9921960072595
16,0.0680293501048218,0.43134171907756813,0.17008950140300358,0.9334422291426104,0.028346022288425466,0.9314982179382301,1860.9330188679246
17,0.05893719806763285,0.45450885668276975,0.18091612961991663,0.9351375859731631,0.029811848461734045,0.9332588692447074,1818.8415458937195
18,0.042643051771117164,0.4604904632152589,0.1827393530018383,0.9363152563710664,0.03327118887136096,0.936263536816626,1862.1743869209806
19,0.02774390243902439,0.5548780487804879,0.2040327554711762,0.9369743817911849,0.03348844672657253,0.9383290233455011,1957.457774390244
