"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.10133179530201343,0.2878231545953553,0.14767735752851113,0.9442468271905609,0.004631755563405157,0.9329784338598389,4142.110392197987
2,0.09968540268456376,0.333258007633131,0.15708106973453684,0.9398716416474097,0.005009272341928647,0.9238094293793324,3564.068110318792
3,0.09079278523489934,0.3742439008933778,0.16803975017361453,0.9386467600685714,0.005154980572235959,0.9212083356346241,3454.4601510067114
4,0.0756396812080537,0.40805017770726665,0.17939492405044963,0.9381653878422377,0.005271988696573649,0.9207385650171538,3357.610580956376
5,0.07658589708684999,0.39243143869471114,0.16733051622848386,0.9368650130608975,0.006259045380944875,0.9230516045658954,3297.091042744351
6,0.07539600550964187,0.3733888796388797,0.15573065381621665,0.9361584586155967,0.007465202261852979,0.9257942830877393,3239.404769283746
7,0.07490297542043985,0.36354124171071134,0.15074010349272163,0.936040353473326,0.008762851501327705,0.9276240419008928,3258.5475204829672
8,0.07435622317596567,0.3499867621648738,0.14039953284214665,0.934924677446921,0.00969053535125367,0.9291023083932775,3284.6008583690987
9,0.07485148514851485,0.341038079998476,0.14127088992634107,0.934934823573399,0.011408719819350356,0.931444589528568,3425.4565016501656
10,0.0733173076923077,0.3250731328856329,0.13056725202088118,0.935619012077515,0.012559041835357625,0.9339801559208403,3351.441746794872
11,0.07278846153846155,0.3339617673992674,0.1323954165214519,0.9352019025745186,0.01415991902834008,0.9360815954399611,3348.888125
12,0.06935300794551646,0.3230284849467596,0.1277053536340774,0.9348041246027382,0.015622199653503794,0.9374344677581069,3482.1642451759367
13,0.06735099337748345,0.3329265216020183,0.13115628991893732,0.9365612376482798,0.017100034855350298,0.939516056036482,3727.36119205298
14,0.061205564142194746,0.3283874291602267,0.13183837695745948,0.9361926572162571,0.019189782803221346,0.9417996256189107,3742.3485316846986
15,0.05698729582577132,0.3208408953418028,0.13124439283315306,0.9364759869831755,0.021176807718024646,0.9436840048705013,3630.1681488203267
16,0.05429769392033543,0.3455625436757512,0.15256075939420602,0.9383457604437175,0.023082864393688625,0.9457486424530992,3707.5177148846965
17,0.0461352657004831,0.357085346215781,0.14423313582032715,0.9384224166672493,0.02418001525553013,0.9471711024638688,3762.506038647343
18,0.03596730245231607,0.3896457765667575,0.14358689161310303,0.9399330347064323,0.027620823175103972,0.9499828650656209,3743.930517711172
19,0.02271341463414634,0.45426829268292684,0.17710331945767555,0.9395806903655549,0.028032734274711167,0.9514978836594195,3904.1910060975606
