"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.023465016658733937,0.07512662122576243,0.03629233484477908,0.9754322762484068,0.0033910335095234515,0.9847273089153928,4055.2512771696015
2,0.05695700460098366,0.22519951095734336,0.11569554609820525,0.9666286036699614,0.004692001302637841,0.9563318878575365,3515.2379343169923
3,0.05924956369982549,0.29641900337822447,0.1451363155164568,0.9630194367580293,0.005050226709085899,0.9468729579791725,3110.481659527209
4,0.04891321592892274,0.334060925368636,0.15208536176901505,0.9625942044361473,0.005263992918994297,0.944399360029709,2963.3681421545293
5,0.05055354722096701,0.32211080078228743,0.14651221374289145,0.9621510554919624,0.007092063643066093,0.9469452510038845,2888.6839019430636
6,0.05061186068402887,0.2974732863970391,0.1378330770435476,0.9612340171387785,0.009165524416626757,0.9500203340733108,2949.057875745215
7,0.04919917864476386,0.2840905307332412,0.12328009250977288,0.9616180713752825,0.011297957419215389,0.9525154974028541,2875.7741889117046
8,0.04775521111704971,0.25895831260609453,0.11495275134298719,0.9620794838488722,0.013792230442487834,0.9559615710738789,3031.307188669161
9,0.047954230235783636,0.2432108633391574,0.10593155987741844,0.9630907824948381,0.01656690269362727,0.9582489222290512,3066.759223300971
10,0.04547803617571059,0.23315252313960325,0.09342191222625652,0.9629192988811548,0.01921211296976291,0.9612428240612557,3165.4503014642546
11,0.04226006191950465,0.21036373613772996,0.08879355015410222,0.9640640137800993,0.021193851501819565,0.9642154943468403,3148.344220846233
12,0.040379901960784316,0.20570290616246495,0.08632295111890133,0.9653248378242304,0.023658410732714137,0.9670266285094763,3146.235661764706
13,0.040982404692082114,0.2131615696131825,0.08691767820394448,0.9651389799395571,0.025721561969439727,0.9686668423990189,3208.804472140763
14,0.03661347517730496,0.19905437352245864,0.0736562892964157,0.9666600889546282,0.02864874953340799,0.9693617787142078,3116.7617021276596
15,0.03462343096234309,0.19703626220362622,0.07041161444747397,0.9655579324284774,0.0317441092270425,0.9714703811878013,3145.8832635983267
16,0.028042959427207637,0.19212410501193317,0.07078080213981444,0.9671783285970025,0.035008164803416654,0.9740628022571135,3058.1442720763725
17,0.02382271468144044,0.19667590027700832,0.06793524044304948,0.9663507665315013,0.03720658988190698,0.9756079386001276,2967.054709141274
18,0.017546583850931677,0.1956521739130435,0.06232802881730865,0.968353656369625,0.039146779993461917,0.9794534484787503,3049.4704968944097
19,0.009893992932862191,0.1978798586572438,0.06479830501679137,0.9704291302792557,0.04283057466989027,0.9818374819636653,3151.3895759717316
