"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.07905021834061136,0.2550624544243489,0.14385915499678864,0.963545076574745,0.006588140657320156,0.9522752250224732,4128.133820960698
2,0.07697598253275109,0.3020508205190648,0.1563377510229132,0.9608458417613482,0.006983452079981614,0.9446490367402073,3817.570862445415
3,0.06958515283842795,0.3482365625426889,0.16769047051653102,0.9597315409173682,0.007177660307975178,0.9421886723861669,3781.7607314410475
4,0.057598253275109174,0.3917002511680459,0.17669090043175692,0.9598802494916177,0.007171914502413238,0.9419181470905399,3813.8439519650656
5,0.05898893669330056,0.38406668708604785,0.17351053929113952,0.9597288431024356,0.009544528192022774,0.9449450242503806,3773.6993239090357
6,0.05863082738345233,0.3501270289279529,0.15323296658738472,0.9595435281628949,0.012157651583810429,0.9490101830631349,3746.178307433852
7,0.059245810055865926,0.33252614858760104,0.14431983570467763,0.9604011528162668,0.015360188179947075,0.9528839965612436,3633.7843296089386
8,0.05725,0.3144863430220573,0.14325381770315906,0.9602829304416356,0.018240601503759397,0.955772622257811,3585.4048214285713
9,0.0537677304964539,0.3021596409894282,0.1415606095528411,0.9606724396144557,0.020837999253452782,0.9580337595148686,3528.061170212766
10,0.056474428726877045,0.31253303279962696,0.1335490622610762,0.9598788675643822,0.02421396254510051,0.9598374634182975,3571.8133841131666
11,0.052921195652173916,0.28756362146307796,0.1265274573506243,0.9610114225147262,0.027831807780320367,0.962383442405069,3419.779347826087
12,0.054915254237288144,0.288182001614205,0.12486263761650862,0.9618643262716017,0.030990187332738627,0.9649243484404141,3602.0112711864404
13,0.05626283367556468,0.30124181089273494,0.1320391108606362,0.9610818058236777,0.03575056738355128,0.9647346512414616,3525.9551334702255
14,0.05504926108374385,0.3107963875205254,0.12702105077075207,0.9616025487610722,0.038968109929997406,0.9661110570429242,3482.880049261083
15,0.05101156069364163,0.2902697495183044,0.11836796317129056,0.9625373820663721,0.04285062366899909,0.9680373379437419,3297.934826589596
16,0.04037162162162162,0.2767454954954955,0.13024062647974052,0.9637453369783082,0.046337126600284495,0.9713446489891414,3483.8339527027024
17,0.03364661654135339,0.2738095238095238,0.11625357147958974,0.9629848064910514,0.050494657696873765,0.9713859459879833,3441.3650375939847
18,0.029333333333333333,0.3111111111111111,0.12879658501191577,0.9638126045817283,0.049660818713450294,0.9735903976263027,3317.176222222222
19,0.017317073170731705,0.3463414634146341,0.11762461105562208,0.9660048972054387,0.054146341463414634,0.975413659357569,3094.31731707317
