"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.07649531968903697,0.2491883946752298,0.14269155258349747,0.9626647131584647,0.004843140693237139,0.9510227247697034,3498.4226876090747
2,0.07651911788037444,0.3001727304751775,0.15850983642379618,0.9589844855794367,0.005233932045725928,0.9429087494202458,3148.8421069332067
3,0.06808662541646836,0.33960674496378773,0.1681163171469924,0.9579975482946289,0.005380896315037952,0.9403590834860661,3042.4618514992862
4,0.05423607805806759,0.3754797206248896,0.17297952488812493,0.9581547589795025,0.005375886169493224,0.9404647867094014,2944.250880533079
5,0.055772706732941706,0.3623877534575682,0.1660501842432768,0.9577277266964915,0.007365567103479439,0.9439852070308312,2936.2964866696793
6,0.05574207718857861,0.32837263928415483,0.1487577807565089,0.9570895096345282,0.009594900335243507,0.9472830796797586,2919.7289457169745
7,0.05603696098562628,0.3213210734052623,0.14695393843358565,0.9574903751836894,0.01177347887171728,0.9499924378962745,3004.7012114989734
8,0.05430251202565473,0.30152110939123233,0.1385454994249381,0.9577729398462016,0.014526428310219696,0.9534124033559475,3050.826509887761
9,0.05572122052704578,0.29457861255711465,0.13001118037127934,0.9586041514462322,0.017479378056792467,0.9566720470335568,3120.897399445214
10,0.053875968992248065,0.28048036038992114,0.12129726956654749,0.9583650955727306,0.019742508726596854,0.958124358711184,3221.628983634798
11,0.04932920536635707,0.2529252051697872,0.11184704851482306,0.959429513361481,0.02247026234316441,0.9630324043970107,3165.8392672858618
12,0.050061274509803924,0.25522292250233425,0.11534915734117734,0.9595626417211274,0.024825851393188856,0.9632008732831817,3159.2308210784313
13,0.05168621700879766,0.2768014243820695,0.12123527488715366,0.9593409943214977,0.027102947985800277,0.964867095952632,3003.826906158358
14,0.048581560283687944,0.26114066193853425,0.11122316876989574,0.9586986376476229,0.029955207166853303,0.9667751517720808,3001.7661347517733
15,0.04445606694560669,0.2585774058577406,0.11693499033866378,0.9610194540405156,0.033483814137855096,0.9697203991288793,3101.7774058577406
16,0.039856801909307876,0.26571201272871914,0.10771607337140762,0.959928759662416,0.03626428840597915,0.9700166609608307,3044.8373508353225
17,0.03448753462603878,0.278393351800554,0.10747396119471586,0.9613009531617804,0.0391602274384021,0.9722188358820627,3292.351523545706
18,0.02375776397515528,0.2593167701863354,0.10617627009192229,0.962854553984528,0.041762013729977114,0.9756125437426443,3091.5937888198755
19,0.0157243816254417,0.31448763250883394,0.12983814742670097,0.9649196369058616,0.04508090013018412,0.977911510455458,3103.7964664310953
