"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.12935110264953195,0.41892485488228265,0.2228819121156621,0.9555722385751894,0.009130990255266916,0.9274691335776108,1971.2325321275584
2,0.1097017293352372,0.4294776801055324,0.22022977401570776,0.9541930145562171,0.009262924087944754,0.9244259218684738,1933.793756941139
3,0.093717277486911,0.4646756095047525,0.2226893059685888,0.9535740292224759,0.009287974815668395,0.9223360286721153,1910.0459146438204
4,0.07473425353006505,0.5035763164154407,0.22924472140786234,0.9533652859488595,0.00930133520378767,0.9216203032050782,1881.3554973821988
5,0.07713511070944419,0.48816107136825626,0.2177261313608212,0.9526605925360477,0.011896211382500535,0.9256597268672945,1857.059884771803
6,0.07762786319422656,0.45166199591991874,0.1993833363151031,0.9523819588501576,0.014947236305385365,0.9297230189934407,1831.9559617194855
7,0.07798767967145792,0.4368802621061348,0.19045095887540403,0.9525542026350657,0.017832054468820923,0.933247582576159,1828.1844558521561
8,0.07616247995724214,0.4173284536592928,0.18340546673600108,0.9529036009739397,0.020942923851585134,0.9376518728521455,1819.6841795831103
9,0.07676837725381415,0.39244283032424493,0.16771194961664188,0.9537354899933866,0.024494488648806483,0.9408590443577313,1800.5515603328713
10,0.07454780361757106,0.38085326005222647,0.1524486445171007,0.9536504453074462,0.027857110476449523,0.9442097469722851,1815.0854005167962
11,0.07414860681114552,0.3808528674627746,0.14834411922563664,0.9541590924974158,0.03022649503014502,0.9471789915190607,1801.1201754385968
12,0.07322303921568628,0.371641573295985,0.14771366048497156,0.9550889113336234,0.03323013415892673,0.9502627547533701,1750.2014705882355
13,0.07214076246334311,0.3744449099287809,0.14911534078563127,0.9543359025665058,0.035622781293409476,0.9517468101332355,1670.0524193548388
14,0.07092198581560284,0.38380614657210405,0.1525462926641425,0.9539933125580229,0.03856849570735349,0.95413426070957,1657.5364361702127
15,0.06705020920502092,0.37977684797768485,0.15004568128613802,0.9554772293224499,0.042105263157894736,0.9572190997424446,1716.1382845188284
16,0.056682577565632455,0.37211614956245026,0.1506891200654997,0.955347427141263,0.046564501946991584,0.9588473087014167,1653.0912887828163
17,0.049584487534626034,0.389196675900277,0.165933019271485,0.9567428271889962,0.04984691646012538,0.9611079856629301,1693.9065096952909
18,0.0375776397515528,0.4083850931677019,0.160810599932445,0.960192195371528,0.05088264138607388,0.9650315964674773,1749.7285714285717
19,0.024028268551236746,0.48056537102473496,0.19139681678009948,0.9607671796049824,0.05450994978612609,0.9670498695167814,1745.2227915194346
