"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.08027595966743323,0.2593171534982515,0.1455225260083547,0.9614483106733941,0.002927649035910136,0.9496498451661244,6572.0487572970105
2,0.08261100300725278,0.32361071403862324,0.16396225866254313,0.9567796428171444,0.003115718714795125,0.93938939629243,5594.474093401734
3,0.07393419423315055,0.36999375507572607,0.17614939640627963,0.9555273873153677,0.0031497016023164224,0.9360878587311255,5307.326822041394
4,0.060282151070228204,0.4153304646637832,0.1853942202830132,0.9552183446707093,0.0032023052501233625,0.9355182977004568,5222.399190695206
5,0.061560400557738634,0.40064696363340047,0.180954722027551,0.9545853153032864,0.004341821723785951,0.9387933500233345,5162.236645962734
6,0.06316716575656157,0.3765557656873492,0.16254602336985435,0.953998411867815,0.005697041617607521,0.94253585120402,5151.619305971464
7,0.06472675656493967,0.36253634649660194,0.1605974972881104,0.9538178659908271,0.007378631105798563,0.9453054289064521,5141.61065767684
8,0.06341240875912409,0.34786666850991665,0.14649306161459882,0.9537081068182662,0.008943206556537329,0.9481545747526525,5155.389142335766
9,0.061515978176149656,0.32215088756398186,0.13684738439189803,0.953616406233169,0.010669893752307502,0.9517434506750266,5091.713581449728
10,0.05985983566940552,0.3139510307103347,0.13906956299074386,0.9538783327556144,0.013057413955381446,0.954141163182543,5179.270517158047
11,0.05931899641577062,0.29793006011644,0.12680098044539606,0.9545992920287979,0.01526127145821543,0.9563528402293404,5150.035513739545
12,0.05682302771855012,0.29521863471756865,0.12420802080409082,0.9553595205698473,0.016937867055698948,0.9584322356859611,5224.136993603412
13,0.05623946037099494,0.30697823817554004,0.1211853818814086,0.955507045072521,0.01946835892429218,0.9600798566495838,5113.123693086003
14,0.0525,0.28941666666666666,0.11663331711181757,0.955879731091682,0.021178947368421054,0.9625052095607585,5152.797050000001
15,0.04768957345971564,0.28240521327014223,0.10620745131676672,0.9556471588729261,0.02328510850586181,0.9633133828567959,5093.999348341233
16,0.04378491620111732,0.29294692737430167,0.11123816508596379,0.9555754192372967,0.02554395765951191,0.964855742264339,5105.463617318435
17,0.03802588996763754,0.3074433656957929,0.1273682331392676,0.9558421999467971,0.02777210015329586,0.9661283035630354,5096.183414239482
18,0.030186915887850465,0.3233644859813084,0.12189913232662353,0.9575161947955406,0.02912936546974914,0.9679846039383566,5381.944859813084
19,0.019957081545064377,0.39914163090128757,0.1442672178498465,0.9572804401689803,0.03252767110910323,0.9689191736934528,5373.6083690987125
