"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.0504585152838428,0.16408513614665513,0.0775910207102751,0.9742099560277704,0.0037543093541714547,0.9695585875851371,5373.494727074235
2,0.06725982532751092,0.2629498398538984,0.13328239721968016,0.9659033508484491,0.00557343139508159,0.9519525980458629,4421.656080786027
3,0.06418122270742357,0.3199847467513791,0.15379360030293163,0.9626858040050161,0.0061572052401746725,0.9461178167555236,4066.190458515284
4,0.05311135371179039,0.35713940323383553,0.15875677817691572,0.9620718992024968,0.006388186623764652,0.9446685470991791,3931.912958515284
5,0.054732636754763364,0.3548783568067526,0.1574829174793931,0.9619047434462866,0.008577297577071135,0.9468587453320381,3837.076275353411
6,0.055816883662326754,0.3306379000625116,0.13637972508089502,0.962143149612102,0.011249143438183867,0.9504301304873223,3772.3193406131877
7,0.053212290502793295,0.30203644741354246,0.11889282483771942,0.9617607559963458,0.013922375771831814,0.9546069790419869,3685.9984078212287
8,0.05139285714285714,0.2800855493712636,0.12151067300596809,0.9627437627412012,0.016526315789473684,0.9572108872534197,3740.423964285714
9,0.049556737588652484,0.2754098098512992,0.1208665015439462,0.963183859437546,0.018934303844718177,0.9596399505165943,3690.5872783687946
10,0.050761697497279656,0.27415971466569944,0.12289026317423474,0.9641157839377048,0.022278220033216882,0.9615827685033308,3748.064581066376
11,0.04572010869565216,0.2545041839199448,0.10997737856484417,0.9649385212267092,0.026229977116704807,0.9638464847340993,3696.218817934783
12,0.046610169491525424,0.240865617433414,0.09887861767840576,0.9650547269587186,0.0296164139161463,0.9662199500855939,3621.900677966102
13,0.04691991786447639,0.24820084091131317,0.10202670984275718,0.9657490599094115,0.03300551172592673,0.9668238234359251,3648.435728952772
14,0.04766009852216749,0.2625615763546798,0.10851205309498668,0.9654383308320287,0.03698470313715323,0.9683184563707494,3484.4554187192116
15,0.04132947976878613,0.2392100192678227,0.09651776887989924,0.9647831971140082,0.04097961667173715,0.970445057009282,3459.929479768786
16,0.033445945945945944,0.2204391891891892,0.0873733520897448,0.9678800445433363,0.04322546230440967,0.9746405695539645,3649.955912162162
17,0.025751879699248123,0.2111528822055138,0.08414944696049093,0.970693358496224,0.04404432132963989,0.9777003105390814,3817.1272556390973
18,0.019111111111111113,0.19777777777777777,0.07676079821868155,0.9717649524870918,0.046760233918128655,0.9820203804522157,3788.7575555555554
19,0.011463414634146341,0.22926829268292684,0.07243749200100397,0.9724974190708943,0.048189987163029524,0.982867266907915,3606.8417073170726
