"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.03583937732177605,0.11510955689797275,0.05272000433990618,0.9757457833565145,0.0019337659556639697,0.9769169853358693,5477.106881301964
2,0.06542101539005839,0.25757930513877386,0.1278033012734912,0.9636909253151588,0.002520319904661707,0.950975023372345,5608.936401026003
3,0.06688483990801344,0.3340373610967179,0.15733642270535136,0.958476141064859,0.0027339931289394547,0.9417079948771702,5443.1943215991505
4,0.05599681584999116,0.38469053059093744,0.17111783598348837,0.957428735532983,0.0028238382973176795,0.9384491736769349,5327.488709534759
5,0.057599188743820515,0.36704174299243386,0.16296152028457647,0.9570926872124801,0.003901501757944106,0.941385582116248,5350.905621751806
6,0.05849039985908049,0.3493184036913119,0.14761993235808854,0.9568379272440148,0.0051296552107766335,0.9443521162610827,5340.235969702308
7,0.05868228057724154,0.3291086322136712,0.14075926839216304,0.9565926582619325,0.006592955063314781,0.9471145854539654,5374.6792642536075
8,0.05739051094890511,0.3065653932442254,0.1266488214828843,0.956857643729127,0.008080420028172622,0.9500035770586647,5427.475942822384
9,0.05643024162120032,0.28998556436202577,0.11874711799879853,0.957498301129358,0.00991713500430734,0.9530904437772915,5527.875837879969
10,0.0542049299178347,0.2778723330801629,0.11207964797977768,0.9578143201023549,0.011470071990028237,0.9556840222545699,5511.54956500725
11,0.053703703703703705,0.26854672773131555,0.10635141909730228,0.9583865972030378,0.01326793686725775,0.9581302371812556,5613.83183990442
12,0.04914712153518124,0.2532439841608285,0.10198390212652808,0.9591336665998105,0.0151011858003217,0.9603154261021254,5614.157249466951
13,0.048145025295109604,0.25733156669075724,0.09950245195437897,0.9597288152517574,0.016583828880802343,0.9624841751572428,5781.178414839797
14,0.0448,0.24308333333333335,0.0851070173871054,0.9596567562627641,0.01846315789473684,0.9642394805931247,5858.708550000001
15,0.03880331753554502,0.23404423380726702,0.0878809837183115,0.9609710690870048,0.021196058867548016,0.9662464387737473,5526.741409952607
16,0.03477653631284916,0.24068901303538173,0.08652253262742235,0.9609768291061588,0.022905027932960894,0.9673198490920965,5865.748673184358
17,0.027993527508090615,0.22572815533980584,0.080579560581617,0.9616653102675243,0.024782830863566682,0.9706854932088879,5975.627184466019
18,0.02074766355140187,0.21869158878504674,0.08407232767934295,0.9627858817680577,0.025951795376291196,0.9720087464732678,5977.603831775701
19,0.013841201716738197,0.27682403433476394,0.0953334888818741,0.9654246635668876,0.0274791054890445,0.9754936882300793,6371.7919527897
