"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.07620974139298747,0.2478979729242209,0.14103220099436004,0.9634665801015951,0.005304909107609576,0.9510121403786299,3154.003847374266
2,0.07701094716801522,0.301740924643884,0.16010007065994486,0.9590805208048249,0.005486109371477242,0.941948308300881,2954.3805648104076
3,0.06853879105188007,0.3422486931785725,0.16631786827241765,0.9581629430730966,0.005612198034352898,0.9397529326863223,2903.366920514041
4,0.055457718546723794,0.38192641000827576,0.176801681998921,0.958111618441059,0.005587982330886712,0.9397027051944945,2836.86495319689
5,0.057184816990510624,0.3684357334436413,0.16730974574462246,0.9578386561686127,0.007678312364734701,0.9433622946264697,2815.307986895617
6,0.05699717602761217,0.3382737020327231,0.15121892260675715,0.9573223058420455,0.009806285402870213,0.9465421886069053,2847.003122058362
7,0.05714579055441477,0.32892306301957225,0.14414995124538202,0.9575441783494125,0.012251161785366909,0.9493589827282652,2955.92613963039
8,0.05550507749866382,0.3058013709670578,0.13918930489556905,0.9578158309440806,0.014757095839545415,0.953435272426623,3004.5414751469802
9,0.0565880721220527,0.2939095482264692,0.1271111519991578,0.9588697427129057,0.01758157529746697,0.9558391418447474,3045.9744452149794
10,0.05305770887166236,0.271904351749313,0.11619923193278464,0.9589798818967787,0.02054036901038125,0.9584343953838466,3114.90383290267
11,0.050670794633642935,0.26139408979966255,0.10980909506700805,0.9594209528389164,0.023018847428167944,0.9616061587787689,3097.8551599587204
12,0.051960784313725486,0.2650516456582633,0.10477392533966068,0.9590809069074241,0.024780701754385966,0.9633329809282888,3143.1389093137254
13,0.05271260997067449,0.27900083787180563,0.11925187435437512,0.9592666328600358,0.02714925142768946,0.9642548073948182,3014.7258064516127
14,0.05017730496453901,0.2710697399527187,0.11157905371873397,0.9583246976348014,0.0307204180664427,0.9663805611031983,2946.4801418439715
15,0.0438284518828452,0.2501743375174338,0.11026909532170781,0.9595996138360783,0.034353666593261396,0.9697102007144464,2926.3551255230127
16,0.038782816229116945,0.2553699284009546,0.11384377316980347,0.9598756820617486,0.035686471548800405,0.9695380036732265,2919.253937947494
17,0.0335180055401662,0.27331486611265005,0.11363393439948238,0.9617773850758958,0.04109928561014725,0.9720560128739493,3106.111495844875
18,0.025,0.2701863354037267,0.11880484307296102,0.9622836164580585,0.041696632886564236,0.9746502401802705,3209.841304347826
19,0.015017667844522967,0.3003533568904594,0.14551968208750304,0.9644983268027677,0.04363027710619304,0.9768944865593242,3183.5747349823323
