"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty"
1,0.0655006191402795,0.21459969004683815,0.11925940128207096,0.9694313210484893,0.0026134237060899197,0.9583277217183168,5200.140575800459
2,0.07910401556695561,0.3120742763469556,0.15785392837649706,0.9594167805522991,0.002976528531659948,0.9413137646534374,4987.405669555988
3,0.07340350256500974,0.36536630353831784,0.17392585014638196,0.9568991655233043,0.003055666762873928,0.9361094110744711,5017.22142225367
4,0.059963736069343715,0.41288946744235966,0.18431946837918514,0.956142737548084,0.0030454253447168246,0.9342547660554669,5076.075667787015
5,0.06150969704652047,0.3980700075547331,0.17811348474099045,0.9554334988684833,0.004167695191839404,0.9373989601285181,5106.044828241856
6,0.06246256825788269,0.3737865094215279,0.15883694099089526,0.9550151767030077,0.00549400628575137,0.9407852310298369,5088.452985731901
7,0.06402886207712324,0.35943463720255775,0.15410920923069507,0.9546429825919709,0.006965248465379204,0.9435408560995551,5139.152046368584
8,0.062317518248175184,0.33929057476046526,0.1459511121980755,0.9537362126893972,0.008573440901523883,0.9464082967499048,5103.672795012165
9,0.060795011691348405,0.3167804450247942,0.13598896914454356,0.9545612218501652,0.010395044509168479,0.9492875914085322,5132.659937646142
10,0.059811503141614306,0.3053815968146562,0.12845749531807776,0.9547926577324156,0.012159446465365929,0.9515097801667146,5189.749154180764
11,0.058721624850657114,0.29179277844152396,0.12686356315985364,0.9556901914948097,0.014302332893164812,0.9543061321796569,5200.419056152927
12,0.056823027718550106,0.2895344705046198,0.12597912499014186,0.955096297249467,0.01643661392286687,0.9561399848863685,5200.154015636104
13,0.05463743676222598,0.294358789046816,0.12257752655158692,0.9558271609655005,0.018185852489571313,0.9580185015200235,5281.809148397977
14,0.05035,0.27751666666666663,0.11237337006815765,0.9567123848137352,0.020242105263157895,0.9607884160613717,5298.1853
15,0.04745260663507109,0.28815165876777254,0.11130939125439226,0.9568298254481596,0.022605387877276128,0.9616774749161954,5163.88086492891
16,0.04350558659217877,0.29248137802607077,0.11327404068399863,0.9558359068983006,0.024904439870626287,0.9628067879000431,5116.729189944134
17,0.036974110032362464,0.2961165048543689,0.1141299040125471,0.9563280271452326,0.02619655935956396,0.9657029199230325,5282.419012944984
18,0.028411214953271025,0.305607476635514,0.11311237928033886,0.9585213629364885,0.027466797835710773,0.9668474971899269,5412.434766355141
19,0.017918454935622316,0.3583690987124464,0.13659186782697177,0.9583048747616301,0.030347865371583464,0.9684848907589924,5461.845600858369
